"","seqnames","start","end","width","strand","gene_id","gene_source","gene_biotype","gene_name","symbol","root","characterized","cis_eqtl","pval_eqtl","cis_sqtl","pval_sqtl","ld","xpclr","fst"
"893","3",222774996,222783406,8411,"+","Zm00001d044240","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.16338322566667,0.180144
"894","3",222918560,222918922,363,"-","Zm00001d044244","gramene","protein_coding","","",TRUE,FALSE,"3-219340555",1.31380210175913e-11,NA,NA,NA,13.6502677624286,0.190883
"895","3",222923689,222925949,2261,"-","Zm00001d044245","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.2523104385,0.206863333333333
"896","3",222967858,222968792,935,"+","Zm00001d044246","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"3-219378599",3.54390598263502e-78,NA,22.602523817,0.265489857142857
"897","3",223001191,223001980,790,"-","Zm00001d044247","gramene","protein_coding","","trh3",TRUE,TRUE,"3-219451398",1.26823957463856e-21,"3-219420766",2.04861491065177e-69,0.32517006802721,27.577011990625,0.289246875
"898","3",223045545,223050651,5107,"+","Zm00001d044250","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,28.72105740475,0.347987
"899","3",223052045,223072438,20394,"+","Zm00001d044251","gramene","protein_coding","","",TRUE,FALSE,"3-219476225",1.36286055630579e-10,"3-219477196",3.43418421762538e-178,0.105823038086058,28.0986852693333,0.334355333333333
"900","3",223073135,223075832,2698,"-","Zm00001d044253","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,26.070886241,0.29129
"901","3",224484376,224492604,8229,"-","Zm00001d044297","gramene","protein_coding","","",TRUE,FALSE,"3-220845147",4.34989863933639e-23,NA,NA,NA,7.68379005214286,0.200054125
"902","3",224506619,224508325,1707,"+","Zm00001d044300","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,7.534489850375,0.200054125
"903","3",224913569,224913988,420,"+","Zm00001d044308","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.856690425,0.194448333333333
"904","3",224934769,224936420,1652,"-","Zm00001d044309","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.91433621757775,0.1936358
"905","3",224937506,224938533,1028,"-","Zm00001d044310","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.91433621757775,0.1936358
"906","3",224969472,224970756,1285,"-","Zm00001d044311","gramene","protein_coding","MYB-related-transcription factor 110","mybr110",FALSE,FALSE,NA,NA,NA,NA,NA,9.34760331871196,0.191086833333333
"907","3",224972055,224976957,4903,"+","Zm00001d044312","gramene","protein_coding","","",TRUE,FALSE,"3-221301076",1.91567457880736e-13,"3-221307206",3.45168255240675e-18,0.000911471629013108,9.34760331871196,0.191086833333333
"908","3",224984013,224996005,11993,"+","Zm00001d044313","gramene","protein_coding","","",TRUE,FALSE,"3-221319904",3.02375179137996e-19,NA,NA,NA,9.10889694559785,0.191086833333333
"909","3",225019084,225019719,636,"+","Zm00001d000717","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.02281284844905,0.187725333333333
"910","3",225020099,225035548,15450,"+","Zm00001d044314","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.02154235253462,0.1838375
"911","4",980011,981702,1692,"+","Zm00001d048594","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.29293122570792,0.2070325
"912","4",983434,984507,1074,"+","Zm00001d048595","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.29293122570792,0.2070325
"913","4",1021865,1028086,6222,"+","Zm00001d048596","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.1463014345725,0.243739166666667
"914","4",1025117,1026818,1702,"-","Zm00001d048597","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.1463014345725,0.243739166666667
"915","4",1029199,1029531,333,"-","Zm00001d048598","gramene","protein_coding","","",TRUE,FALSE,"4-805617",1.0708707648079e-11,NA,NA,NA,14.1463014345725,0.243739166666667
"916","4",1039795,1042322,2528,"+","Zm00001d048599","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,15.5001060796794,0.2473705
"917","4",1042494,1044431,1938,"-","Zm00001d048600","gramene","protein_coding","GRAS-transcription factor 43","gras43",FALSE,FALSE,NA,NA,NA,NA,NA,15.5001060796794,0.2473705
"918","4",1045391,1047319,1929,"-","Zm00001d048601","gramene","protein_coding","GRAS-transcription factor 68","gras68",TRUE,FALSE,"4-984313",1.28401499770277e-12,NA,NA,NA,15.5001060796794,0.2473705
"919","4",1048188,1050188,2001,"-","Zm00001d048602","gramene","protein_coding","GRAS-transcription factor 72","gras72",TRUE,FALSE,NA,NA,NA,NA,NA,15.9600999723817,0.251486777777778
"920","4",1051644,1057496,5853,"-","Zm00001d048603","gramene","protein_coding","GRAS-transcription factor 83","gras26",TRUE,FALSE,NA,NA,NA,NA,NA,15.9600999723817,0.251486777777778
"921","4",1058559,1060856,2298,"-","Zm00001d048604","gramene","protein_coding","GRAS-transcription factor 34","gras34",TRUE,FALSE,NA,NA,NA,NA,NA,16.3227948542435,0.2448801
"922","4",1110683,1111262,580,"-","Zm00001d048605","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.8699349786,0.2466824
"923","4",1119072,1120989,1918,"+","Zm00001d048606","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.1332491060909,0.2466824
"924","4",1277393,1280951,3559,"+","Zm00001d048609","gramene","protein_coding","","AY109715",TRUE,TRUE,NA,NA,"4-1064887",3.49585158385901e-54,NA,14.855205641,0.1898705
"925","4",1281321,1281778,458,"-","Zm00001d048610","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.855205641,0.1898705
"926","4",1283712,1284484,773,"-","Zm00001d048611","gramene","protein_coding","","mtl1",TRUE,TRUE,NA,NA,NA,NA,NA,14.855205641,0.1898705
"927","4",1286635,1292972,6338,"+","Zm00001d048612","gramene","protein_coding","","",TRUE,FALSE,"4-1075114",1.75255980901109e-17,"4-1076931",2.0030985392391e-23,0.0420005283085322,16.1737617215,0.190043666666667
"928","4",1294082,1306354,12273,"-","Zm00001d048613","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,17.485088114,0.20200175
"929","4",1307131,1309817,2687,"-","Zm00001d048614","gramene","protein_coding","","bnlg1434",TRUE,TRUE,"4-1096950",1.40129737587746e-25,NA,NA,NA,17.485088114,0.20200175
"930","4",1368532,1369329,798,"-","Zm00001d048615","gramene","protein_coding","","",TRUE,FALSE,"4-1154394",1.12792858549079e-17,NA,NA,NA,22.7417082728,0.232093
"931","4",1392483,1395346,2864,"+","Zm00001d048616","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"4-1157177",6.66321585650114e-71,NA,19.9558374178,0.238871222222222
"932","4",1457925,1458461,537,"-","Zm00001d048617","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.15584581075,0.205493111111111
"933","4",1473197,1474843,1647,"-","Zm00001d048618","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.310716222,0.1978021
"934","4",1475647,1478778,3132,"-","Zm00001d048620","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.310716222,0.1978021
"935","4",1519872,1524402,4531,"+","Zm00001d048621","gramene","protein_coding","","mmp192",FALSE,FALSE,NA,NA,NA,NA,NA,8.027717668,0.192583571428571
"936","4",1526818,1529212,2395,"+","Zm00001d048622","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.027717668,0.189219166666667
"937","4",1528938,1529212,275,"-","Zm00001d026713","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.027717668,0.189219166666667
"938","4",1532822,1534194,1373,"+","Zm00001d048623","gramene","protein_coding","MYB-transcription factor 88","myb88",TRUE,FALSE,NA,NA,NA,NA,NA,8.38826241166667,0.1865072
"939","4",1538337,1539457,1121,"-","Zm00001d048624","gramene","protein_coding","GRAS-transcription factor 59","gras59",FALSE,FALSE,NA,NA,NA,NA,NA,8.38826241166667,0.1865072
"940","4",1559597,1559922,326,"+","Zm00001d026714","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.6916426905,0.184110666666667
"941","4",1562955,1564019,1065,"-","Zm00001d048625","gramene","protein_coding","","gpm747",TRUE,FALSE,NA,NA,NA,NA,NA,8.63875911644444,0.184069
"942","4",2959105,2960799,1695,"-","Zm00001d048661","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,19.0117117055,0.188531
"943","4",2961499,2962521,1023,"+","Zm00001d048662","gramene","protein_coding","","si605036e03",FALSE,FALSE,NA,NA,NA,NA,NA,19.0117117055,0.188531
"944","4",2963433,2979198,15766,"-","Zm00001d048663","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,19.148284287,0.188531
"945","4",2979866,2980753,888,"+","Zm00001d048664","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,19.18794991325,0.188531
"946","4",2984218,2989686,5469,"+","Zm00001d048665","gramene","protein_coding","","",TRUE,FALSE,"4-2409292",4.93327004130645e-21,NA,NA,NA,19.18794991325,0.188531
"947","4",2990399,2991001,603,"-","Zm00001d048666","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,19.1691129954,0.188531
"948","4",3003539,3015421,11883,"-","Zm00001d048667","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,18.2692847535714,0.188531
"949","4",3045291,3045362,72,"-","Zm00001d048668","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,16.7426522147,0.188531
"950","4",3045291,3045362,72,"-","ENSRNA049444331","Ensembl_Plants","tRNA","tRNA-Pro","",FALSE,FALSE,NA,NA,NA,NA,NA,16.7426522147,0.188531
"951","4",3574390,3576530,2141,"-","Zm00001d048702","gramene","protein_coding","benzoxazinone synthesis3","bx3",TRUE,TRUE,NA,NA,NA,NA,NA,6.2125063184226,0.205565
"952","4",3614699,3616705,2007,"-","Zm00001d048703","gramene","protein_coding","benzoxazinone synthesis4","bx4",TRUE,TRUE,NA,NA,NA,NA,NA,10.7848358786336,0.242871
"953","4",3617330,3619610,2281,"-","Zm00001d048704","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.7848358786336,0.242871
"954","4",3672327,3674403,2077,"+","Zm00001d048705","gramene","protein_coding","benzoxazinone synthesis5","bx5",TRUE,TRUE,NA,NA,NA,NA,NA,24.3130325735883,0.2738841
"955","4",3787419,3789065,1647,"-","Zm00001d048707","gramene","protein_coding","benzoxazinone synthesis8","bx8",TRUE,TRUE,NA,NA,NA,NA,NA,44.9032401944861,0.208760285714286
"956","4",3808407,3808775,369,"+","Zm00001d026720","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,40.4395088665,0.19635375
"957","4",3810795,3811461,667,"+","Zm00001d026721","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,36.2835067569,0.196467111111111
"958","4",3833330,3835353,2024,"+","Zm00001d048709","gramene","protein_coding","benzoxazinless1","bx1",TRUE,TRUE,NA,NA,NA,NA,NA,30.5839918898889,0.198147
"959","4",3837797,3839930,2134,"+","Zm00001d048710","gramene","protein_coding","benzoxazinone synthesis2","bx2",FALSE,TRUE,NA,NA,NA,NA,NA,30.5839918898889,0.198147
"960","4",3843348,3844823,1476,"-","Zm00001d048711","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,28.634445226375,0.196399625
"961","4",3847634,3850842,3209,"+","Zm00001d048712","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,28.634445226375,0.196399625
"962","4",3865277,3865626,350,"+","Zm00001d026722","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,23.9795673423333,0.196881166666667
"963","4",4464763,4469275,4513,"+","Zm00001d048731","gramene","protein_coding","","umc1669",TRUE,TRUE,"4-3747612",7.8509345292119e-34,"4-3748198",5.90055863463446e-32,0.615801092012359,7.41911559997497,0.27721875
"964","4",4465441,4465730,290,"+","Zm00001d026727","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.41911559997497,0.27721875
"965","4",4469601,4475393,5793,"+","Zm00001d048732","gramene","protein_coding","","",TRUE,FALSE,"4-3752028",8.43497348399802e-14,"4-3757205",3.86738331994751e-40,0.00325338130881541,7.37923611816711,0.2806488
"966","4",4476331,4476404,74,"-","Zm00001d048733","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.37923611816711,0.2806488
"967","4",4476331,4476404,74,"-","ENSRNA049444341","Ensembl_Plants","tRNA","tRNA-Asn","",FALSE,FALSE,NA,NA,NA,NA,NA,7.37923611816711,0.2806488
"968","4",4476477,4484516,8040,"+","Zm00001d048734","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"4-3762615",6.38178390556751e-23,NA,7.35680374643111,0.284178333333333
"969","4",4607651,4610357,2707,"+","Zm00001d048736","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.04623303059274,0.2862785
"970","4",4611295,4613053,1759,"-","Zm00001d048737","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.83461129538532,0.274852
"971","4",5272719,5274906,2188,"+","Zm00001d048773","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,40.99534286875,0.219431
"972","4",5284037,5285944,1908,"+","Zm00001d048774","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,44.847533963,0.234848
"973","4",5328661,5330696,2036,"+","Zm00001d048775","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,57.6358177713342,0.2302432
"974","4",5380779,5382734,1956,"+","Zm00001d048776","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,43.6971673506149,0.227173333333333
"975","4",6084918,6088964,4047,"-","Zm00001d048831","gramene","protein_coding","","si606071d07",TRUE,FALSE,"4-5320170",1.0161104363434e-26,"4-5319545",6.84155006068488e-25,0.428462494596609,8.8680186595,0.198775
"976","4",6126471,6129770,3300,"-","Zm00001d048832","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.8680186595,0.198775
"977","4",6134868,6138876,4009,"+","Zm00001d048833","gramene","protein_coding","growth-regulating-factor-inteacting factor2","gif2",TRUE,TRUE,"4-5376849",1.49321044542308e-09,"4-5382900",2.11283147178976e-29,0.09569387485799,8.8680186595,0.198775
"978","4",6138916,6142254,3339,"-","Zm00001d048834","gramene","protein_coding","","",TRUE,FALSE,"4-5386597",1.80012729706613e-51,NA,NA,NA,8.8680186595,0.198775
"979","4",6142931,6150296,7366,"-","Zm00001d048835","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"4-5388824",4.98823521530285e-142,NA,8.8680186595,0.198775
"980","4",6152291,6155488,3198,"-","Zm00001d048836","gramene","protein_coding","","",TRUE,FALSE,"4-5402709",2.06622497893816e-28,"4-5399898",1.06159868861116e-20,0.492316037328308,8.8680186595,0.198775
"981","4",6173083,6174482,1400,"-","Zm00001d048837","gramene","protein_coding","cyclin-dependent kinase inhibitor8","cki8",TRUE,TRUE,"4-5411697",3.64752748112401e-22,"4-5414951",1.58063095645956e-13,0.609495219626276,9.132870943,0.198775
"982","4",10207633,10208412,780,"+","Zm00001d048942","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.19159038944444,0.3586529
"983","4",10214627,10217849,3223,"+","Zm00001d048943","gramene","protein_coding","","",TRUE,FALSE,"4-9329774",2.33422151547318e-13,"4-8655889",5.81100632158621e-20,0.0284852249534119,9.31366707325,0.3483829
"984","4",37783072,37783506,435,"+","Zm00001d049618","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.3572786399265,0.1834575
"985","4",37784246,37786605,2360,"+","Zm00001d049619","gramene","protein_coding","","umc2282",TRUE,FALSE,"4-36083422",5.66065659400478e-17,NA,NA,NA,11.3572786399265,0.1834575
"986","4",37855696,37856175,480,"-","Zm00001d049620","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.9780607148312,0.196154111111111
"987","4",37864782,37871773,6992,"+","Zm00001d049621","gramene","protein_coding","leunig-related7","lug7",TRUE,TRUE,NA,NA,NA,NA,NA,10.6055420750836,0.1972007
"988","4",37920688,37922696,2009,"+","Zm00001d049622","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.31699181856668,0.20767425
"989","4",48161458,48165320,3863,"+","Zm00001d049853","gramene","protein_coding","","pco115444b",TRUE,FALSE,"4-45934152",1.60621200299332e-27,NA,NA,NA,6.7002312745,0.313551777777778
"990","4",48657712,48662643,4932,"-","Zm00001d049857","gramene","protein_coding","","AY110290",TRUE,TRUE,NA,NA,NA,NA,NA,7.11129697663107,0.204315333333333
"991","4",48664751,48667590,2840,"-","Zm00001d049858","gramene","protein_coding","","",TRUE,FALSE,"4-46666858",1.46202993897887e-09,NA,NA,NA,7.11129697663107,0.19542
"992","4",49668566,49668637,72,"+","Zm00001d049868","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.7143327255,0.2851467
"993","4",49668891,49668965,75,"-","Zm00001d049869","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.7143327255,0.2851467
"994","4",49701453,49703760,2308,"-","Zm00001d049870","gramene","protein_coding","bHLH-transcription factor 165","bhlh165",FALSE,FALSE,NA,NA,NA,NA,NA,6.715204281,0.280935142857143
"995","4",49806179,49807432,1254,"-","Zm00001d049871","gramene","protein_coding","discolored kernel1","dsc1",TRUE,TRUE,NA,NA,NA,NA,NA,6.8599099225,0.2323985
"996","4",49840791,49846180,5390,"-","Zm00001d049873","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.81851816,0.247544
"997","4",53429242,53431331,2090,"-","Zm00001d049926","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.51910737725,0.21277925
"998","4",53452561,53462712,10152,"+","Zm00001d049927","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.33968585242857,0.21277925
"999","4",53483182,53499946,16765,"-","Zm00001d049928","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.3099540716,0.21277925
"1000","4",55307251,55311651,4401,"-","Zm00001d049954","gramene","protein_coding","","dar2",TRUE,TRUE,"4-53110400",2.12478395816802e-16,NA,NA,NA,10.7574039075,0.198323333333333
"1001","4",55420635,55429063,8429,"+","Zm00001d049956","gramene","protein_coding","","dapB2",TRUE,TRUE,NA,NA,NA,NA,NA,21.2979850654,0.216799
"1002","4",55492468,55496164,3697,"-","Zm00001d049957","gramene","protein_coding","kaurene synthase6","ks6",FALSE,TRUE,NA,NA,NA,NA,NA,14.7379892172857,0.254515285714286
"1003","4",57683950,57685116,1167,"+","Zm00001d049990","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,16.8456066024171,0.179618
"1004","4",58173161,58173837,677,"+","Zm00001d026815","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.1055976745,0.181245
"1005","4",58236968,58238266,1299,"-","Zm00001d049992","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,22.9940007616,0.197260142857143
"1006","4",58642687,58647338,4652,"+","Zm00001d049995","gramene","protein_coding","nitrate reductase(NADH)1","",TRUE,FALSE,"4-56069687",6.94107275652224e-14,NA,NA,NA,10.6506163632463,0.231825285714286
"1007","4",58658801,58671622,12822,"+","Zm00001d049996","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.9743551757246,0.2380652
"1008","4",58714852,58716177,1326,"+","Zm00001d049997","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.6041580973,0.247404375
"1009","4",58832562,58834551,1990,"+","Zm00001d049999","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.3329873964,0.186180571428571
"1010","4",58835355,58837310,1956,"-","Zm00001d050000","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.3329873964,0.186180571428571
"1011","4",58846157,58846228,72,"-","Zm00001d050001","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.7106987458,0.186075166666667
"1012","4",58846224,58846295,72,"-","Zm00001d050002","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.7106987458,0.186075166666667
"1013","4",58848376,58850662,2287,"+","Zm00001d050003","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.8874360268182,0.186075166666667
"1014","4",70421589,70428063,6475,"+","Zm00001d050171","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.042901862,0.185988666666667
"1015","4",70545123,70545792,670,"+","Zm00001d050172","gramene","protein_coding","","pco128288",TRUE,FALSE,"4-67994946",3.93003282810946e-35,NA,NA,NA,10.0055429689,0.2019234
"1016","4",82930195,82941888,11694,"+","Zm00001d050350","gramene","protein_coding","kanadi3","",FALSE,FALSE,NA,NA,NA,NA,NA,7.24303340932809,0.2394258
"1017","4",136017591,136018078,488,"+","Zm00001d050999","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.59700697660925,0.189974833333333
